scene,instance_id,fragment_id,class,traj_event_count,traj_start_ts,orig_event_count,nr_event_count,sampled_event_count
mb-dra2-1,35,9,dragonfly,37159,144333475,3185,3185,2048
mb-dra2-1,35,10,dragonfly,37159,144333475,3178,3178,2048
mb-dra2-1,35,11,dragonfly,37159,144333475,1574,1574,2048
mb-dra2-1,35,12,dragonfly,37159,144333475,2946,2946,2048
mb-dra2-1,35,13,dragonfly,37159,144333475,2045,2045,2048
mb-dra2-1,36,0,dragonfly,6536,147966669,3960,3960,2048
mb-dra2-1,36,1,dragonfly,6536,147966669,1876,1876,2048
mb-dra2-1,37,0,dragonfly,21177,147980381,5938,5938,2048
mb-dra2-1,37,1,dragonfly,21177,147980381,3925,3925,2048
mb-dra2-1,37,2,dragonfly,21177,147980381,4351,4351,2048
mb-dra2-1,38,0,dragonfly,7126,148750022,4091,4091,2048
mb-dra2-1,39,0,dragonfly,48688,148900026,3353,3353,2048
mb-dra2-1,39,1,dragonfly,48688,148900026,6570,6570,2048
mb-dra2-1,39,2,dragonfly,48688,148900026,6056,6056,2048
mb-dra2-1,39,3,dragonfly,48688,148900026,4415,4415,2048
mb-dra2-1,39,4,dragonfly,48688,148900026,5990,5990,2048
mb-dra2-1,39,5,dragonfly,48688,148900026,7154,7154,2048
mb-dra2-1,39,6,dragonfly,48688,148900026,9552,9552,2048
mb-dra2-1,3,0,dragonfly,16394,19966721,1259,1259,2048
mb-dra2-1,3,1,dragonfly,16394,19966721,1655,1655,2048
mb-dra2-1,3,4,dragonfly,16394,19966721,2000,2000,2048
mb-dra2-1,3,5,dragonfly,16394,19966721,1730,1730,2048
mb-dra2-1,3,6,dragonfly,16394,19966721,1175,1175,2048
mb-dra2-1,3,7,dragonfly,16394,19966721,1732,1732,2048
mb-dra2-1,3,9,dragonfly,16394,19966721,1468,1468,2048
mb-dra2-1,3,10,dragonfly,16394,19966721,1564,1564,2048
mb-dra2-1,40,0,dragonfly,54463,148950069,4091,4091,2048
mb-dra2-1,40,1,dragonfly,54463,148950069,7941,7941,2048
mb-dra2-1,40,2,dragonfly,54463,148950069,4947,4947,2048
mb-dra2-1,40,3,dragonfly,54463,148950069,8094,8094,2048
mb-dra2-1,40,4,dragonfly,54463,148950069,6938,6938,2048
mb-dra2-1,40,5,dragonfly,54463,148950069,7866,7866,2048
mb-dra2-1,40,6,dragonfly,54463,148950069,10310,10310,2048
mb-dra2-1,41,0,dragonfly,649336,150483353,11615,11615,2048
mb-dra2-1,41,1,dragonfly,649336,150483353,11781,11781,2048
mb-dra2-1,41,2,dragonfly,649336,150483353,9498,9498,2048
mb-dra2-1,41,3,dragonfly,649336,150483353,7457,7457,2048
mb-dra2-1,41,4,dragonfly,649336,150483353,8041,8041,2048
mb-dra2-1,41,5,dragonfly,649336,150483353,9556,9556,2048
mb-dra2-1,41,6,dragonfly,649336,150483353,10750,10750,2048
mb-dra2-1,41,7,dragonfly,649336,150483353,9549,9549,2048
mb-dra2-1,41,8,dragonfly,649336,150483353,8676,8676,2048
mb-dra2-1,41,9,dragonfly,649336,150483353,6047,6047,2048
mb-dra2-1,41,10,dragonfly,649336,150483353,2144,2144,2048
mb-dra2-1,41,11,dragonfly,649336,150483353,3202,3202,2048
mb-dra2-1,41,12,dragonfly,649336,150483353,3086,3086,2048
mb-dra2-1,41,13,dragonfly,649336,150483353,2636,2636,2048
mb-dra2-1,41,14,dragonfly,649336,150483353,3248,3248,2048
mb-dra2-1,41,15,dragonfly,649336,150483353,4596,4596,2048
mb-dra2-1,41,16,dragonfly,649336,150483353,2283,2283,2048
mb-dra2-1,41,18,dragonfly,649336,150483353,1285,1285,2048
mb-dra2-1,41,19,dragonfly,649336,150483353,2093,2093,2048
mb-dra2-1,41,20,dragonfly,649336,150483353,2995,2995,2048
mb-dra2-1,41,21,dragonfly,649336,150483353,5680,5680,2048
mb-dra2-1,41,22,dragonfly,649336,150483353,2746,2746,2048
mb-dra2-1,41,23,dragonfly,649336,150483353,1495,1495,2048
mb-dra2-1,41,26,dragonfly,649336,150483353,1331,1331,2048
mb-dra2-1,41,28,dragonfly,649336,150483353,1173,1173,2048
mb-dra2-1,41,29,dragonfly,649336,150483353,1394,1394,2048
mb-dra2-1,41,31,dragonfly,649336,150483353,2684,2684,2048
mb-dra2-1,41,32,dragonfly,649336,150483353,2158,2158,2048
mb-dra2-1,41,33,dragonfly,649336,150483353,2670,2670,2048
mb-dra2-1,41,34,dragonfly,649336,150483353,1101,1101,2048
mb-dra2-1,41,37,dragonfly,649336,150483353,1181,1181,2048
mb-dra2-1,41,38,dragonfly,649336,150483353,2264,2264,2048
mb-dra2-1,41,39,dragonfly,649336,150483353,4381,4381,2048
mb-dra2-1,41,40,dragonfly,649336,150483353,2495,2495,2048
mb-dra2-1,41,41,dragonfly,649336,150483353,3761,3761,2048
mb-dra2-1,41,42,dragonfly,649336,150483353,3886,3886,2048
mb-dra2-1,41,43,dragonfly,649336,150483353,4145,4145,2048
mb-dra2-1,41,44,dragonfly,649336,150483353,4359,4359,2048
mb-dra2-1,41,45,dragonfly,649336,150483353,6432,6432,2048
mb-dra2-1,41,46,dragonfly,649336,150483353,3921,3921,2048
mb-dra2-1,41,47,dragonfly,649336,150483353,3132,3132,2048
mb-dra2-1,41,48,dragonfly,649336,150483353,1559,1559,2048
mb-dra2-1,41,49,dragonfly,649336,150483353,2094,2094,2048
mb-dra2-1,41,50,dragonfly,649336,150483353,1921,1921,2048
mb-dra2-1,41,51,dragonfly,649336,150483353,1378,1378,2048
mb-dra2-1,41,56,dragonfly,649336,150483353,1501,1501,2048
mb-dra2-1,41,57,dragonfly,649336,150483353,3613,3613,2048
mb-dra2-1,41,58,dragonfly,649336,150483353,3735,3735,2048
mb-dra2-1,41,59,dragonfly,649336,150483353,3734,3734,2048
mb-dra2-1,41,60,dragonfly,649336,150483353,1605,1605,2048
mb-dra2-1,41,61,dragonfly,649336,150483353,1089,1089,2048
mb-dra2-1,41,62,dragonfly,649336,150483353,2125,2125,2048
mb-dra2-1,41,63,dragonfly,649336,150483353,2250,2250,2048
mb-dra2-1,41,64,dragonfly,649336,150483353,1550,1550,2048
mb-dra2-1,41,72,dragonfly,649336,150483353,1456,1456,2048
mb-dra2-1,41,73,dragonfly,649336,150483353,2883,2883,2048
mb-dra2-1,41,74,dragonfly,649336,150483353,2376,2376,2048
mb-dra2-1,41,75,dragonfly,649336,150483353,1727,1727,2048
mb-dra2-1,41,76,dragonfly,649336,150483353,1299,1299,2048
mb-dra2-1,41,78,dragonfly,649336,150483353,1302,1302,2048
mb-dra2-1,41,79,dragonfly,649336,150483353,1692,1692,2048
mb-dra2-1,41,80,dragonfly,649336,150483353,1354,1354,2048
mb-dra2-1,41,97,dragonfly,649336,150483353,1050,1050,2048
mb-dra2-1,41,98,dragonfly,649336,150483353,2289,2289,2048
mb-dra2-1,41,99,dragonfly,649336,150483353,1764,1764,2048
mb-dra2-1,41,101,dragonfly,649336,150483353,1522,1522,2048
mb-dra2-1,41,104,dragonfly,649336,150483353,1622,1622,2048
mb-dra2-1,41,105,dragonfly,649336,150483353,3513,3513,2048
mb-dra2-1,41,106,dragonfly,649336,150483353,2659,2659,2048
mb-dra2-1,41,107,dragonfly,649336,150483353,6942,6942,2048
mb-dra2-1,41,108,dragonfly,649336,150483353,8412,8412,2048
mb-dra2-1,41,109,dragonfly,649336,150483353,10749,10749,2048
mb-dra2-1,41,110,dragonfly,649336,150483353,2370,2370,2048
mb-dra2-1,41,111,dragonfly,649336,150483353,2786,2786,2048
mb-dra2-1,41,112,dragonfly,649336,150483353,3383,3383,2048
mb-dra2-1,41,113,dragonfly,649336,150483353,2417,2417,2048
mb-dra2-1,41,114,dragonfly,649336,150483353,1813,1813,2048
mb-dra2-1,41,115,dragonfly,649336,150483353,1367,1367,2048
mb-dra2-1,41,116,dragonfly,649336,150483353,2438,2438,2048
mb-dra2-1,41,117,dragonfly,649336,150483353,1378,1378,2048
mb-dra2-1,41,118,dragonfly,649336,150483353,3684,3684,2048
mb-dra2-1,41,119,dragonfly,649336,150483353,3897,3897,2048
mb-dra2-1,41,120,dragonfly,649336,150483353,3996,3996,2048
mb-dra2-1,41,121,dragonfly,649336,150483353,2001,2001,2048
mb-dra2-1,41,123,dragonfly,649336,150483353,2211,2211,2048
mb-dra2-1,41,124,dragonfly,649336,150483353,3389,3389,2048
mb-dra2-1,41,125,dragonfly,649336,150483353,3527,3527,2048
mb-dra2-1,41,126,dragonfly,649336,150483353,4947,4947,2048
mb-dra2-1,41,127,dragonfly,649336,150483353,4001,4001,2048
mb-dra2-1,41,128,dragonfly,649336,150483353,6445,6445,2048
mb-dra2-1,41,129,dragonfly,649336,150483353,3449,3449,2048
mb-dra2-1,41,131,dragonfly,649336,150483353,1946,1946,2048
mb-dra2-1,41,132,dragonfly,649336,150483353,4503,4503,2048
mb-dra2-1,41,133,dragonfly,649336,150483353,4671,4671,2048
mb-dra2-1,41,134,dragonfly,649336,150483353,1380,1380,2048
mb-dra2-1,41,136,dragonfly,649336,150483353,1439,1439,2048
mb-dra2-1,41,137,dragonfly,649336,150483353,2928,2928,2048
mb-dra2-1,41,138,dragonfly,649336,150483353,3669,3669,2048
mb-dra2-1,41,139,dragonfly,649336,150483353,3849,3849,2048
mb-dra2-1,41,140,dragonfly,649336,150483353,5163,5163,2048
mb-dra2-1,41,141,dragonfly,649336,150483353,4458,4458,2048
mb-dra2-1,41,142,dragonfly,649336,150483353,1466,1466,2048
mb-dra2-1,41,143,dragonfly,649336,150483353,2625,2625,2048
mb-dra2-1,41,144,dragonfly,649336,150483353,3331,3331,2048
mb-dra2-1,41,145,dragonfly,649336,150483353,2390,2390,2048
mb-dra2-1,41,147,dragonfly,649336,150483353,1242,1242,2048
mb-dra2-1,41,148,dragonfly,649336,150483353,1160,1160,2048
mb-dra2-1,41,149,dragonfly,649336,150483353,3007,3007,2048
mb-dra2-1,41,150,dragonfly,649336,150483353,6833,6833,2048
mb-dra2-1,41,151,dragonfly,649336,150483353,2389,2389,2048
mb-dra2-1,41,152,dragonfly,649336,150483353,5545,5545,2048
mb-dra2-1,41,153,dragonfly,649336,150483353,3227,3227,2048
mb-dra2-1,41,154,dragonfly,649336,150483353,6240,6240,2048
mb-dra2-1,41,155,dragonfly,649336,150483353,6630,6630,2048
mb-dra2-1,41,156,dragonfly,649336,150483353,6214,6214,2048
mb-dra2-1,41,157,dragonfly,649336,150483353,5564,5564,2048
mb-dra2-1,41,158,dragonfly,649336,150483353,5895,5895,2048
mb-dra2-1,41,159,dragonfly,649336,150483353,3727,3727,2048
mb-dra2-1,41,160,dragonfly,649336,150483353,8476,8476,2048
mb-dra2-1,41,161,dragonfly,649336,150483353,1907,1907,2048
mb-dra2-1,41,162,dragonfly,649336,150483353,1393,1393,2048
mb-dra2-1,41,163,dragonfly,649336,150483353,1290,1290,2048
mb-dra2-1,41,164,dragonfly,649336,150483353,1386,1386,2048
mb-dra2-1,41,165,dragonfly,649336,150483353,2384,2384,2048
mb-dra2-1,41,166,dragonfly,649336,150483353,3588,3588,2048
mb-dra2-1,41,167,dragonfly,649336,150483353,5478,5478,2048
mb-dra2-1,41,168,dragonfly,649336,150483353,3912,3912,2048
mb-dra2-1,41,169,dragonfly,649336,150483353,4104,4104,2048
mb-dra2-1,41,170,dragonfly,649336,150483353,8366,8366,2048
mb-dra2-1,41,171,dragonfly,649336,150483353,8353,8353,2048
mb-dra2-1,41,172,dragonfly,649336,150483353,4475,4475,2048
mb-dra2-1,41,173,dragonfly,649336,150483353,3559,3559,2048
mb-dra2-1,41,174,dragonfly,649336,150483353,2206,2206,2048
mb-dra2-1,41,175,dragonfly,649336,150483353,4334,4334,2048
mb-dra2-1,41,176,dragonfly,649336,150483353,1343,1343,2048
mb-dra2-1,41,177,dragonfly,649336,150483353,1280,1280,2048
mb-dra2-1,41,178,dragonfly,649336,150483353,2186,2186,2048
mb-dra2-1,41,179,dragonfly,649336,150483353,3497,3497,2048
mb-dra2-1,41,180,dragonfly,649336,150483353,3273,3273,2048
mb-dra2-1,41,181,dragonfly,649336,150483353,2612,2612,2048
mb-dra2-1,41,182,dragonfly,649336,150483353,6872,6872,2048
mb-dra2-1,41,183,dragonfly,649336,150483353,4796,4796,2048
mb-dra2-1,41,184,dragonfly,649336,150483353,2328,2328,2048
mb-dra2-1,41,185,dragonfly,649336,150483353,2464,2464,2048
mb-dra2-1,41,186,dragonfly,649336,150483353,3362,3362,2048
mb-dra2-1,41,187,dragonfly,649336,150483353,1621,1621,2048
mb-dra2-1,41,194,dragonfly,649336,150483353,1299,1299,2048
mb-dra2-1,41,195,dragonfly,649336,150483353,4008,4008,2048
mb-dra2-1,41,196,dragonfly,649336,150483353,3624,3624,2048
mb-dra2-1,41,201,dragonfly,649336,150483353,1500,1500,2048
mb-dra2-1,41,202,dragonfly,649336,150483353,1029,1029,2048
mb-dra2-1,41,203,dragonfly,649336,150483353,1975,1975,2048
mb-dra2-1,41,204,dragonfly,649336,150483353,2907,2907,2048
mb-dra2-1,41,205,dragonfly,649336,150483353,3226,3226,2048
mb-dra2-1,41,206,dragonfly,649336,150483353,2898,2898,2048
mb-dra2-1,41,208,dragonfly,649336,150483353,1198,1198,2048
mb-dra2-1,41,209,dragonfly,649336,150483353,1816,1816,2048
mb-dra2-1,41,210,dragonfly,649336,150483353,2036,2036,2048
mb-dra2-1,41,211,dragonfly,649336,150483353,4204,4204,2048
mb-dra2-1,41,212,dragonfly,649336,150483353,6218,6218,2048
mb-dra2-1,41,213,dragonfly,649336,150483353,5261,5261,2048
mb-dra2-1,41,214,dragonfly,649336,150483353,2023,2023,2048
mb-dra2-1,41,219,dragonfly,649336,150483353,1188,1188,2048
mb-dra2-1,41,220,dragonfly,649336,150483353,1217,1217,2048
mb-dra2-1,41,224,dragonfly,649336,150483353,1966,1966,2048
mb-dra2-1,41,225,dragonfly,649336,150483353,1299,1299,2048
mb-dra2-1,41,227,dragonfly,649336,150483353,1325,1325,2048
mb-dra2-1,41,228,dragonfly,649336,150483353,1298,1298,2048
mb-dra2-1,41,229,dragonfly,649336,150483353,2834,2834,2048
mb-dra2-1,41,230,dragonfly,649336,150483353,2515,2515,2048
mb-dra2-1,41,231,dragonfly,649336,150483353,1331,1331,2048
mb-dra2-1,41,232,dragonfly,649336,150483353,1604,1604,2048
mb-dra2-1,41,234,dragonfly,649336,150483353,1308,1308,2048
mb-dra2-1,41,235,dragonfly,649336,150483353,1629,1629,2048
mb-dra2-1,41,236,dragonfly,649336,150483353,1106,1106,2048
mb-dra2-1,41,246,dragonfly,649336,150483353,2131,2131,2048
mb-dra2-1,41,247,dragonfly,649336,150483353,1253,1253,2048
mb-dra2-1,41,248,dragonfly,649336,150483353,1591,1591,2048
mb-dra2-1,41,249,dragonfly,649336,150483353,1838,1838,2048
mb-dra2-1,41,250,dragonfly,649336,150483353,2355,2355,2048
mb-dra2-1,41,251,dragonfly,649336,150483353,1987,1987,2048
mb-dra2-1,41,252,dragonfly,649336,150483353,1200,1200,2048
mb-dra2-1,41,253,dragonfly,649336,150483353,1612,1612,2048
mb-dra2-1,4,0,dragonfly,21143,21400058,4233,4233,2048
mb-dra2-1,5,1,dragonfly,261172,21241053,1164,1164,2048
mb-dra2-1,5,3,dragonfly,261172,21241053,1107,1107,2048
mb-dra2-1,5,5,dragonfly,261172,21241053,1139,1139,2048
mb-dra2-1,5,7,dragonfly,261172,21241053,2092,2092,2048
mb-dra2-1,5,8,dragonfly,261172,21241053,3095,3095,2048
mb-dra2-1,5,9,dragonfly,261172,21241053,4503,4503,2048
mb-dra2-1,5,12,dragonfly,261172,21241053,3482,3482,2048
mb-dra2-1,5,13,dragonfly,261172,21241053,1750,1750,2048
mb-dra2-1,5,18,dragonfly,261172,21241053,1883,1883,2048
mb-dra2-1,5,19,dragonfly,261172,21241053,5932,5932,2048
mb-dra2-1,5,20,dragonfly,261172,21241053,4341,4341,2048
mb-dra2-1,5,21,dragonfly,261172,21241053,2863,2863,2048
mb-dra2-1,5,22,dragonfly,261172,21241053,2156,2156,2048
mb-dra2-1,5,23,dragonfly,261172,21241053,1061,1061,2048
mb-dra2-1,5,29,dragonfly,261172,21241053,1407,1407,2048
mb-dra2-1,5,39,dragonfly,261172,21241053,1055,1055,2048
mb-dra2-1,5,40,dragonfly,261172,21241053,1724,1724,2048
mb-dra2-1,5,41,dragonfly,261172,21241053,1158,1158,2048
mb-dra2-1,5,42,dragonfly,261172,21241053,1160,1160,2048
mb-dra2-1,5,43,dragonfly,261172,21241053,1487,1487,2048
mb-dra2-1,5,46,dragonfly,261172,21241053,1173,1173,2048
mb-dra2-1,5,49,dragonfly,261172,21241053,1427,1427,2048
mb-dra2-1,5,50,dragonfly,261172,21241053,2042,2042,2048
mb-dra2-1,5,51,dragonfly,261172,21241053,2275,2275,2048
mb-dra2-1,5,52,dragonfly,261172,21241053,1825,1825,2048
mb-dra2-1,5,53,dragonfly,261172,21241053,1781,1781,2048
mb-dra2-1,5,54,dragonfly,261172,21241053,1910,1910,2048
mb-dra2-1,5,55,dragonfly,261172,21241053,2101,2101,2048
mb-dra2-1,5,56,dragonfly,261172,21241053,3121,3121,2048
mb-dra2-1,5,57,dragonfly,261172,21241053,1700,1700,2048
mb-dra2-1,5,58,dragonfly,261172,21241053,1354,1354,2048
mb-dra2-1,5,59,dragonfly,261172,21241053,1377,1377,2048
mb-dra2-1,5,60,dragonfly,261172,21241053,1046,1046,2048
mb-dra2-1,5,73,dragonfly,261172,21241053,1519,1519,2048
mb-dra2-1,5,76,dragonfly,261172,21241053,1062,1062,2048
mb-dra2-1,5,77,dragonfly,261172,21241053,2484,2484,2048
mb-dra2-1,5,78,dragonfly,261172,21241053,2112,2112,2048
mb-dra2-1,5,79,dragonfly,261172,21241053,2667,2667,2048
mb-dra2-1,5,80,dragonfly,261172,21241053,2182,2182,2048
mb-dra2-1,5,84,dragonfly,261172,21241053,1478,1478,2048
mb-dra2-1,5,85,dragonfly,261172,21241053,1339,1339,2048
mb-dra2-1,5,86,dragonfly,261172,21241053,2274,2274,2048
mb-dra2-1,5,87,dragonfly,261172,21241053,3579,3579,2048
mb-dra2-1,5,88,dragonfly,261172,21241053,4676,4676,2048
mb-dra2-1,5,89,dragonfly,261172,21241053,6214,6214,2048
mb-dra2-1,5,90,dragonfly,261172,21241053,7703,7703,2048
mb-dra2-1,5,91,dragonfly,261172,21241053,9153,9153,2048
mb-dra2-1,5,92,dragonfly,261172,21241053,8671,8671,2048
mb-dra2-1,5,93,dragonfly,261172,21241053,3536,3536,2048
mb-dra2-1,5,94,dragonfly,261172,21241053,5631,5631,2048
mb-dra2-1,5,96,dragonfly,261172,21241053,1083,1083,2048
mb-dra2-1,5,97,dragonfly,261172,21241053,1877,1877,2048
mb-dra2-1,5,98,dragonfly,261172,21241053,2137,2137,2048
mb-dra2-1,5,99,dragonfly,261172,21241053,1765,1765,2048
mb-dra2-1,5,100,dragonfly,261172,21241053,2020,2020,2048
mb-dra2-1,5,101,dragonfly,261172,21241053,3846,3846,2048
mb-dra2-1,5,102,dragonfly,261172,21241053,2701,2701,2048
mb-dra2-1,5,103,dragonfly,261172,21241053,3329,3329,2048
mb-dra2-1,5,104,dragonfly,261172,21241053,4412,4412,2048
mb-dra2-1,5,105,dragonfly,261172,21241053,3762,3762,2048
mb-dra2-1,5,111,dragonfly,261172,21241053,1315,1315,2048
mb-dra2-1,5,112,dragonfly,261172,21241053,1308,1308,2048
mb-dra2-1,5,113,dragonfly,261172,21241053,1160,1160,2048
mb-dra2-1,5,114,dragonfly,261172,21241053,3005,3005,2048
mb-dra2-1,5,115,dragonfly,261172,21241053,1924,1924,2048
mb-dra2-1,5,121,dragonfly,261172,21241053,1196,1196,2048
mb-dra2-1,5,122,dragonfly,261172,21241053,1884,1884,2048
mb-dra2-1,5,123,dragonfly,261172,21241053,1586,1586,2048
mb-dra2-1,5,124,dragonfly,261172,21241053,4254,4254,2048
mb-dra2-1,5,125,dragonfly,261172,21241053,1999,1999,2048
mb-dra2-1,5,128,dragonfly,261172,21241053,1462,1462,2048
mb-dra2-1,5,129,dragonfly,261172,21241053,1334,1334,2048
mb-dra2-1,5,130,dragonfly,261172,21241053,1515,1515,2048
mb-dra2-1,5,131,dragonfly,261172,21241053,1722,1722,2048
mb-dra2-1,5,133,dragonfly,261172,21241053,1239,1239,2048
mb-dra2-1,5,134,dragonfly,261172,21241053,1434,1434,2048
mb-dra2-1,5,135,dragonfly,261172,21241053,1883,1883,2048
mb-dra2-1,5,136,dragonfly,261172,21241053,1638,1638,2048
mb-dra2-1,5,137,dragonfly,261172,21241053,2059,2059,2048
mb-dra2-1,5,138,dragonfly,261172,21241053,2931,2931,2048
mb-dra2-1,5,139,dragonfly,261172,21241053,2154,2154,2048
mb-dra2-1,5,140,dragonfly,261172,21241053,4417,4417,2048
mb-dra2-1,5,141,dragonfly,261172,21241053,2500,2500,2048
mb-dra2-1,5,144,dragonfly,261172,21241053,1332,1332,2048
mb-dra2-1,5,149,dragonfly,261172,21241053,1114,1114,2048
mb-dra2-1,5,150,dragonfly,261172,21241053,2968,2968,2048
mb-dra2-1,5,151,dragonfly,261172,21241053,5244,5244,2048
mb-dra2-1,5,152,dragonfly,261172,21241053,7220,7220,2048
mb-dra2-1,6,0,dragonfly,251952,21350203,1247,1247,2048
mb-dra2-1,6,1,dragonfly,251952,21350203,1403,1403,2048
mb-dra2-1,6,2,dragonfly,251952,21350203,1264,1264,2048
mb-dra2-1,6,5,dragonfly,251952,21350203,1680,1680,2048
mb-dra2-1,6,6,dragonfly,251952,21350203,1972,1972,2048
mb-dra2-1,6,7,dragonfly,251952,21350203,3037,3037,2048
mb-dra2-1,6,8,dragonfly,251952,21350203,2426,2426,2048
mb-dra2-1,6,9,dragonfly,251952,21350203,2806,2806,2048
mb-dra2-1,6,11,dragonfly,251952,21350203,3347,3347,2048
mb-dra2-1,6,12,dragonfly,251952,21350203,3410,3410,2048
mb-dra2-1,6,13,dragonfly,251952,21350203,2134,2134,2048
mb-dra2-1,6,14,dragonfly,251952,21350203,2477,2477,2048
mb-dra2-1,6,15,dragonfly,251952,21350203,1469,1469,2048
mb-dra2-1,6,16,dragonfly,251952,21350203,1834,1834,2048
mb-dra2-1,6,17,dragonfly,251952,21350203,4513,4513,2048
mb-dra2-1,6,18,dragonfly,251952,21350203,2900,2900,2048
mb-dra2-1,6,28,dragonfly,251952,21350203,1080,1080,2048
mb-dra2-1,6,35,dragonfly,251952,21350203,1075,1075,2048
mb-dra2-1,6,39,dragonfly,251952,21350203,1167,1167,2048
mb-dra2-1,6,40,dragonfly,251952,21350203,1356,1356,2048
mb-dra2-1,6,41,dragonfly,251952,21350203,1255,1255,2048
mb-dra2-1,6,42,dragonfly,251952,21350203,1116,1116,2048
mb-dra2-1,6,43,dragonfly,251952,21350203,1218,1218,2048
mb-dra2-1,6,44,dragonfly,251952,21350203,1999,1999,2048
mb-dra2-1,6,45,dragonfly,251952,21350203,1944,1944,2048
mb-dra2-1,6,46,dragonfly,251952,21350203,2935,2935,2048
mb-dra2-1,6,47,dragonfly,251952,21350203,1509,1509,2048
mb-dra2-1,6,48,dragonfly,251952,21350203,2082,2082,2048
mb-dra2-1,6,49,dragonfly,251952,21350203,1466,1466,2048
mb-dra2-1,6,50,dragonfly,251952,21350203,1854,1854,2048
mb-dra2-1,6,51,dragonfly,251952,21350203,1957,1957,2048
mb-dra2-1,6,52,dragonfly,251952,21350203,2398,2398,2048
mb-dra2-1,6,53,dragonfly,251952,21350203,1714,1714,2048
mb-dra2-1,6,54,dragonfly,251952,21350203,1878,1878,2048
mb-dra2-1,6,55,dragonfly,251952,21350203,2516,2516,2048
mb-dra2-1,6,56,dragonfly,251952,21350203,2408,2408,2048
mb-dra2-1,6,57,dragonfly,251952,21350203,2471,2471,2048
mb-dra2-1,6,58,dragonfly,251952,21350203,1459,1459,2048
mb-dra2-1,6,62,dragonfly,251952,21350203,1168,1168,2048
mb-dra2-1,6,63,dragonfly,251952,21350203,1447,1447,2048
mb-dra2-1,6,64,dragonfly,251952,21350203,1259,1259,2048
mb-dra2-1,6,69,dragonfly,251952,21350203,1662,1662,2048
mb-dra2-1,6,70,dragonfly,251952,21350203,2345,2345,2048
mb-dra2-1,6,71,dragonfly,251952,21350203,2449,2449,2048
mb-dra2-1,6,72,dragonfly,251952,21350203,2027,2027,2048
mb-dra2-1,6,73,dragonfly,251952,21350203,1877,1877,2048
mb-dra2-1,6,76,dragonfly,251952,21350203,1519,1519,2048
mb-dra2-1,6,77,dragonfly,251952,21350203,2188,2188,2048
mb-dra2-1,6,78,dragonfly,251952,21350203,1394,1394,2048
mb-dra2-1,6,79,dragonfly,251952,21350203,2143,2143,2048
mb-dra2-1,6,81,dragonfly,251952,21350203,1380,1380,2048
mb-dra2-1,6,82,dragonfly,251952,21350203,1709,1709,2048
mb-dra2-1,6,83,dragonfly,251952,21350203,2188,2188,2048
mb-dra2-1,6,84,dragonfly,251952,21350203,2701,2701,2048
mb-dra2-1,6,85,dragonfly,251952,21350203,3765,3765,2048
mb-dra2-1,6,86,dragonfly,251952,21350203,3948,3948,2048
mb-dra2-1,6,87,dragonfly,251952,21350203,4580,4580,2048
mb-dra2-1,6,88,dragonfly,251952,21350203,5597,5597,2048
mb-dra2-1,6,89,dragonfly,251952,21350203,5229,5229,2048
mb-dra2-1,6,90,dragonfly,251952,21350203,4982,4982,2048
mb-dra2-1,6,91,dragonfly,251952,21350203,5847,5847,2048
mb-dra2-1,6,92,dragonfly,251952,21350203,2668,2668,2048
mb-dra2-1,6,93,dragonfly,251952,21350203,1971,1971,2048
mb-dra2-1,6,94,dragonfly,251952,21350203,1786,1786,2048
mb-dra2-1,6,95,dragonfly,251952,21350203,1233,1233,2048
mb-dra2-1,6,96,dragonfly,251952,21350203,1583,1583,2048
mb-dra2-1,6,97,dragonfly,251952,21350203,1645,1645,2048
mb-dra2-1,6,98,dragonfly,251952,21350203,2637,2637,2048
mb-dra2-1,6,99,dragonfly,251952,21350203,4481,4481,2048
mb-dra2-1,6,100,dragonfly,251952,21350203,1903,1903,2048
mb-dra2-1,6,101,dragonfly,251952,21350203,3713,3713,2048
mb-dra2-1,6,102,dragonfly,251952,21350203,3633,3633,2048
mb-dra2-1,6,103,dragonfly,251952,21350203,2967,2967,2048
mb-dra2-1,6,104,dragonfly,251952,21350203,1431,1431,2048
mb-dra2-1,6,110,dragonfly,251952,21350203,1598,1598,2048
mb-dra2-1,6,112,dragonfly,251952,21350203,1647,1647,2048
mb-dra2-1,6,113,dragonfly,251952,21350203,1675,1675,2048
mb-dra2-1,6,119,dragonfly,251952,21350203,1113,1113,2048
mb-dra2-1,6,120,dragonfly,251952,21350203,1109,1109,2048
mb-dra2-1,6,121,dragonfly,251952,21350203,1542,1542,2048
mb-dra2-1,6,122,dragonfly,251952,21350203,1917,1917,2048
mb-dra2-1,6,128,dragonfly,251952,21350203,1028,1028,2048
mb-dra2-1,6,130,dragonfly,251952,21350203,1123,1123,2048
mb-dra2-1,6,132,dragonfly,251952,21350203,1218,1218,2048
mb-dra2-1,6,133,dragonfly,251952,21350203,1465,1465,2048
mb-dra2-1,6,134,dragonfly,251952,21350203,1586,1586,2048
mb-dra2-1,6,135,dragonfly,251952,21350203,2201,2201,2048
mb-dra2-1,6,136,dragonfly,251952,21350203,1631,1631,2048
mb-dra2-1,6,137,dragonfly,251952,21350203,1617,1617,2048
mb-dra2-1,6,138,dragonfly,251952,21350203,2994,2994,2048
mb-dra2-1,6,139,dragonfly,251952,21350203,2152,2152,2048
mb-dra2-1,6,140,dragonfly,251952,21350203,1430,1430,2048
mb-dra2-1,6,141,dragonfly,251952,21350203,1419,1419,2048
